year,era,zone,x,y,plate_x,plate_z,events,outcome
2022,Post-Statcast (2022 MVP),2,2,3,-0.11491360222585588,3.5886607519444502,home_run,Hit
2022,Post-Statcast (2022 MVP),5,2,2,-0.2078847393750636,2.723376181555857,home_run,Hit
2022,Post-Statcast (2022 MVP),8,2,1,0.252398284632894,2.154140918171468,field_out,Out
2022,Post-Statcast (2022 MVP),8,2,1,-0.17306697331198728,1.8028520958378895,field_out,Out
2022,Post-Statcast (2022 MVP),6,3,2,0.32398892360073783,2.8782914186609747,single,Hit
2022,Post-Statcast (2022 MVP),8,2,1,0.1372709638716948,1.6616780127014523,single,Hit
2022,Post-Statcast (2022 MVP),8,2,1,0.24397090850790393,2.0186760937219694,field_out,Out
2022,Post-Statcast (2022 MVP),4,1,2,-0.6567074418250799,2.703179623480486,field_out,Out
2022,Post-Statcast (2022 MVP),2,2,3,-0.02997399751523286,3.2661963884466503,field_out,Out
2022,Post-Statcast (2022 MVP),8,2,1,-0.02551517572138084,1.9688267793822056,field_out,Out
2022,Post-Statcast (2022 MVP),8,2,1,-0.05983508522537695,1.9887177312864808,strikeout,Out
2022,Post-Statcast (2022 MVP),2,2,3,0.2204096216299376,3.0592231581777085,field_out,Out
2022,Post-Statcast (2022 MVP),3,3,3,0.7785147331867972,3.306010569429702,strikeout,Out
2022,Post-Statcast (2022 MVP),4,1,2,-0.38512898632553205,2.7903999589266135,double,Hit
2022,Post-Statcast (2022 MVP),5,2,2,-0.16636028365692068,2.520125361391819,field_out,Out
2022,Post-Statcast (2022 MVP),8,2,1,-0.25418610198062086,1.7749841693190174,field_out,Out
2022,Post-Statcast (2022 MVP),6,3,2,0.336457361793123,2.7729761899363754,single,Hit
2022,Post-Statcast (2022 MVP),2,2,3,0.14259979690556351,3.4497721322016037,single,Hit
2022,Post-Statcast (2022 MVP),2,2,3,-0.2512029175373051,3.5253227591294816,field_out,Out
2022,Post-Statcast (2022 MVP),8,2,1,0.18655881518222617,2.1252693240122893,strikeout,Out
2022,Post-Statcast (2022 MVP),4,1,2,-0.4859631961625805,2.325202738996567,strikeout,Out
2022,Post-Statcast (2022 MVP),4,1,2,-0.6528305303516824,2.3953920728109765,field_out,Out
2022,Post-Statcast (2022 MVP),6,3,2,0.5605873907031654,2.8312855130193206,field_out,Out
2022,Post-Statcast (2022 MVP),9,3,1,0.6519915797427556,1.7628413870572088,double,Hit
2022,Post-Statcast (2022 MVP),9,3,1,0.4058927574214325,1.9825823938150953,grounded_into_double_play,Out
2022,Post-Statcast (2022 MVP),7,1,1,-0.48802495666044976,2.157320016350706,field_out,Out
2022,Post-Statcast (2022 MVP),9,3,1,0.6428855554372692,1.9785884408058376,fielders_choice_out,Out
2022,Post-Statcast (2022 MVP),8,2,1,0.26071561409028154,1.92529808228398,single,Hit
2022,Post-Statcast (2022 MVP),7,1,1,-0.4343608569734565,1.8061930559560249,home_run,Hit
2022,Post-Statcast (2022 MVP),8,2,1,-0.1669816728262843,2.109761666179195,home_run,Hit
2022,Post-Statcast (2022 MVP),8,2,1,0.27310408367836814,1.805453552622408,force_out,Out
2022,Post-Statcast (2022 MVP),2,2,3,-0.06092659875017681,2.8892405307561213,single,Hit
2022,Post-Statcast (2022 MVP),8,2,1,-0.07470873602741601,1.8038484457523825,home_run,Hit
2022,Post-Statcast (2022 MVP),6,3,2,0.33363765995272265,2.550533489273893,double,Hit
2022,Post-Statcast (2022 MVP),5,2,2,-0.2574205974970407,2.318813631095762,single,Hit
2022,Post-Statcast (2022 MVP),2,2,3,-0.16642324310101597,2.951363715825755,field_out,Out
2022,Post-Statcast (2022 MVP),4,1,2,-0.5061319493060847,2.4615694154219687,home_run,Hit
2022,Post-Statcast (2022 MVP),2,2,3,0.14268764813062915,3.4947587545751184,field_out,Out
2022,Post-Statcast (2022 MVP),5,2,2,-0.16327977344583133,2.873823431843713,strikeout,Out
2022,Post-Statcast (2022 MVP),5,2,2,0.01995440807001869,2.666859790128652,field_out,Out
2022,Post-Statcast (2022 MVP),4,1,2,-0.38323444793755135,2.3761078588871043,field_out,Out
2022,Post-Statcast (2022 MVP),3,3,3,0.5099153610183949,2.968408871120777,field_out,Out
2022,Post-Statcast (2022 MVP),5,2,2,-0.08013462895522716,2.7425633373980647,field_out,Out
2022,Post-Statcast (2022 MVP),2,2,3,-0.2194582584054973,3.0357961522794588,field_out,Out
2022,Post-Statcast (2022 MVP),2,2,3,0.09910733532632932,2.9525887304298815,strikeout,Out
2022,Post-Statcast (2022 MVP),2,2,3,-0.23074465791048435,3.1011937610324303,single,Hit
2022,Post-Statcast (2022 MVP),6,3,2,0.5901051909746207,2.2460302862843964,strikeout,Out
2022,Post-Statcast (2022 MVP),8,2,1,-0.06742956561487899,2.041952866975998,field_out,Out
2022,Post-Statcast (2022 MVP),8,2,1,-0.2436209646061338,1.625337295982146,double,Hit
2022,Post-Statcast (2022 MVP),6,3,2,0.7066680671880224,2.5875747284907056,field_out,Out
2022,Post-Statcast (2022 MVP),1,1,3,-0.6958897963077674,3.4979600226648477,fielders_choice,Out
2022,Post-Statcast (2022 MVP),1,1,3,-0.29892839970043017,3.258986188291575,field_out,Out
2022,Post-Statcast (2022 MVP),5,2,2,0.03397073787736895,2.387563229121125,single,Hit
2022,Post-Statcast (2022 MVP),7,1,1,-0.4522699462307536,2.1098778354845935,field_out,Out
2022,Post-Statcast (2022 MVP),9,3,1,0.396260849684482,1.883094993714561,single,Hit
2022,Post-Statcast (2022 MVP),5,2,2,-0.24041123093572653,2.326161711356338,strikeout,Out
2022,Post-Statcast (2022 MVP),1,1,3,-0.32468024003984236,3.2132765691967338,field_out,Out
2022,Post-Statcast (2022 MVP),8,2,1,0.03142033168261959,2.219855535418106,single,Hit
2022,Post-Statcast (2022 MVP),3,3,3,0.40743983457826466,3.15990646733852,force_out,Out
2022,Post-Statcast (2022 MVP),6,3,2,0.751812848896757,2.4403502586678,strikeout,Out
2022,Post-Statcast (2022 MVP),8,2,1,-0.17890098714910346,1.973359947772548,field_out,Out
2022,Post-Statcast (2022 MVP),3,3,3,0.4128089970305479,2.9514724829729206,strikeout,Out
2022,Post-Statcast (2022 MVP),9,3,1,0.3240595570419927,2.0552393986456727,strikeout,Out
2022,Post-Statcast (2022 MVP),7,1,1,-0.5034706196432361,1.678300407376518,home_run,Hit
2022,Post-Statcast (2022 MVP),5,2,2,0.1904146294347986,2.454320759871928,field_out,Out
2022,Post-Statcast (2022 MVP),4,1,2,-0.488489078515416,2.4665294308984347,double,Hit
2022,Post-Statcast (2022 MVP),6,3,2,0.8051740303663167,2.247237276009002,strikeout,Out
2022,Post-Statcast (2022 MVP),9,3,1,0.6035080512050096,1.9132223131316928,strikeout,Out
2022,Post-Statcast (2022 MVP),7,1,1,-0.3304781768635922,2.1263880088199336,field_out,Out
2022,Post-Statcast (2022 MVP),5,2,2,0.06489754244291968,2.4583065885956508,single,Hit
2022,Post-Statcast (2022 MVP),4,1,2,-0.5306949382731323,2.4263546626954566,field_out,Out
2022,Post-Statcast (2022 MVP),2,2,3,0.18574907874701624,3.3696078087539765,home_run,Hit
2022,Post-Statcast (2022 MVP),5,2,2,-0.1573857800211565,2.4716508009804414,field_out,Out
2022,Post-Statcast (2022 MVP),9,3,1,0.5680197435587535,1.9759952915061776,field_out,Out
2022,Post-Statcast (2022 MVP),3,3,3,0.7594712456845967,3.2056362580834534,single,Hit
2022,Post-Statcast (2022 MVP),7,1,1,-0.45024492599923954,1.829410506906061,single,Hit
2022,Post-Statcast (2022 MVP),8,2,1,0.14683984064274447,1.9996007367275048,home_run,Hit
2022,Post-Statcast (2022 MVP),4,1,2,-0.5715638230908898,2.7187459348923335,field_out,Out
2022,Post-Statcast (2022 MVP),2,2,3,-0.0741636720247616,2.9200123520305783,single,Hit
2022,Post-Statcast (2022 MVP),5,2,2,-0.10065414785383364,2.7802956996651123,home_run,Hit
2022,Post-Statcast (2022 MVP),8,2,1,0.0644372065417802,1.8792023905639876,strikeout,Out
2022,Post-Statcast (2022 MVP),2,2,3,-0.19506891937427456,3.3035285946819206,strikeout,Out
2022,Post-Statcast (2022 MVP),3,3,3,0.4182130582316118,2.8999933352222196,strikeout,Out
2022,Post-Statcast (2022 MVP),6,3,2,0.6529784413214934,2.317146495533174,field_out,Out
2022,Post-Statcast (2022 MVP),1,1,3,-0.6370063946597156,3.428058076469392,home_run,Hit
2022,Post-Statcast (2022 MVP),6,3,2,0.41601984326014874,2.7442566781754207,strikeout,Out
2022,Post-Statcast (2022 MVP),2,2,3,0.04281166193658947,3.3206758234256157,single,Hit
2022,Post-Statcast (2022 MVP),1,1,3,-0.3589481589383098,3.444885109038538,strikeout,Out
2022,Post-Statcast (2022 MVP),7,1,1,-0.7119059647178203,1.8528234012869755,strikeout,Out
2022,Post-Statcast (2022 MVP),3,3,3,0.392302722130184,3.400267910057027,grounded_into_double_play,Out
2022,Post-Statcast (2022 MVP),7,1,1,-0.3654939504280715,1.9952928381771888,home_run,Hit
2022,Post-Statcast (2022 MVP),7,1,1,-0.3906875919035256,2.006144179764703,field_out,Out
2022,Post-Statcast (2022 MVP),8,2,1,-0.09784785550887976,2.0236638585579554,double,Hit
2022,Post-Statcast (2022 MVP),5,2,2,-0.21667614996685247,2.8425350943380043,single,Hit
2022,Post-Statcast (2022 MVP),4,1,2,-0.4880851042066159,2.464421610020591,field_out,Out
2022,Post-Statcast (2022 MVP),8,2,1,-0.2706244862181079,1.8621331037417,single,Hit
2022,Post-Statcast (2022 MVP),6,3,2,0.6638723608296622,2.455916216946292,field_error,Out
2022,Post-Statcast (2022 MVP),4,1,2,-0.49125185852918185,2.827008870695659,field_out,Out
2022,Post-Statcast (2022 MVP),5,2,2,-0.14371369950793844,2.42143525829062,home_run,Hit
2022,Post-Statcast (2022 MVP),4,1,2,-0.37087404435952,2.9225390881124533,field_out,Out
2022,Post-Statcast (2022 MVP),5,2,2,0.26016040527736284,2.7956125445501145,strikeout,Out
2022,Post-Statcast (2022 MVP),2,2,3,-0.2137751297101227,3.4002982489954436,field_out,Out
2022,Post-Statcast (2022 MVP),5,2,2,0.00256837616065586,2.554084436884742,single,Hit
2022,Post-Statcast (2022 MVP),6,3,2,0.7643384680228947,2.6130699167578393,double,Hit
2022,Post-Statcast (2022 MVP),1,1,3,-0.8094454766240905,3.519535271538462,double,Hit
2022,Post-Statcast (2022 MVP),1,1,3,-0.49299365151380814,3.038175219923022,field_out,Out
2022,Post-Statcast (2022 MVP),5,2,2,0.240499434399009,2.33514628311579,strikeout,Out
2022,Post-Statcast (2022 MVP),4,1,2,-0.6235917187627065,2.4594792622638475,field_out,Out
2022,Post-Statcast (2022 MVP),6,3,2,0.8000006742187721,2.556894596785195,home_run,Hit
2022,Post-Statcast (2022 MVP),6,3,2,0.6903630824269221,2.6437293576732763,field_out,Out
2022,Post-Statcast (2022 MVP),5,2,2,-0.263256520340609,2.619757602901947,double,Hit
2022,Post-Statcast (2022 MVP),8,2,1,-0.194323998551035,2.1573592407301905,double,Hit
2022,Post-Statcast (2022 MVP),7,1,1,-0.626289079124898,1.7633818894169124,home_run,Hit
2022,Post-Statcast (2022 MVP),4,1,2,-0.6456409680003506,2.441117060253909,field_out,Out
2022,Post-Statcast (2022 MVP),6,3,2,0.4638199595079291,2.548796399361102,field_out,Out
2022,Post-Statcast (2022 MVP),8,2,1,-0.1473681615296969,1.9688137547802609,field_out,Out
2022,Post-Statcast (2022 MVP),8,2,1,-0.03587839140328747,2.033598846901976,double,Hit
2022,Post-Statcast (2022 MVP),5,2,2,0.12892854538754062,2.8611409397018095,single,Hit
2022,Post-Statcast (2022 MVP),5,2,2,0.21328647756062735,2.5726381088299615,force_out,Out
2022,Post-Statcast (2022 MVP),7,1,1,-0.5542529495344328,2.1947518445671896,field_out,Out
2022,Post-Statcast (2022 MVP),4,1,2,-0.3813829628491676,2.72328353695425,home_run,Hit
2022,Post-Statcast (2022 MVP),9,3,1,0.8040993572102599,1.940944562392904,single,Hit
2022,Post-Statcast (2022 MVP),5,2,2,0.12593841663636585,2.843405754587472,strikeout,Out
2022,Post-Statcast (2022 MVP),4,1,2,-0.683051155581908,2.396262329179707,field_out,Out
2022,Post-Statcast (2022 MVP),5,2,2,-0.03055313921696723,2.844855397458199,double,Hit
2022,Post-Statcast (2022 MVP),7,1,1,-0.6964741341730087,1.8812620028729667,single,Hit
2022,Post-Statcast (2022 MVP),5,2,2,0.1823044190227993,2.511422415553265,single,Hit
2022,Post-Statcast (2022 MVP),9,3,1,0.6232981017210998,1.8486216158532376,double,Hit
2022,Post-Statcast (2022 MVP),9,3,1,0.7033558340966071,1.5176839387577332,strikeout,Out
2022,Post-Statcast (2022 MVP),8,2,1,-0.182246755871346,2.198302043463256,double,Hit
2022,Post-Statcast (2022 MVP),4,1,2,-0.7667473882452651,2.5518165052648554,field_out,Out
2022,Post-Statcast (2022 MVP),6,3,2,0.7241467896997325,2.3885276039063843,field_out,Out
2022,Post-Statcast (2022 MVP),7,1,1,-0.8152656353625765,2.0634038588053327,double,Hit
2022,Post-Statcast (2022 MVP),9,3,1,0.5384427807925628,1.6736080493564476,strikeout,Out
2022,Post-Statcast (2022 MVP),5,2,2,-0.17216941636290772,2.513855203759336,field_out,Out
2022,Post-Statcast (2022 MVP),6,3,2,0.4801320217555358,2.2206158023152867,strikeout,Out
2022,Post-Statcast (2022 MVP),7,1,1,-0.621179196733754,2.1290790593637334,field_out,Out
2022,Post-Statcast (2022 MVP),8,2,1,0.1969939413943762,1.9246728371500872,force_out,Out
2022,Post-Statcast (2022 MVP),8,2,1,0.15834509919913314,1.541317074905296,field_out,Out
2022,Post-Statcast (2022 MVP),5,2,2,-0.1672842631387812,2.4581297169307508,field_out,Out
2022,Post-Statcast (2022 MVP),8,2,1,-0.2686003639105878,1.5899783374290473,strikeout,Out
2022,Post-Statcast (2022 MVP),6,3,2,0.30901949090715913,2.5385282959850635,force_out,Out
2022,Post-Statcast (2022 MVP),2,2,3,0.11268167612925126,2.920012967049893,field_out,Out
2022,Post-Statcast (2022 MVP),8,2,1,0.1990851398827637,2.047542884700039,single,Hit
2022,Post-Statcast (2022 MVP),5,2,2,-0.1526678610725195,2.7444912250091256,home_run,Hit
2022,Post-Statcast (2022 MVP),6,3,2,0.5997147648854604,2.548339680928539,field_out,Out
2022,Post-Statcast (2022 MVP),5,2,2,0.1945288659897892,2.7192779840318937,strikeout,Out
2022,Post-Statcast (2022 MVP),8,2,1,-0.1571356906427921,2.075356605040919,home_run,Hit
2022,Post-Statcast (2022 MVP),3,3,3,0.2845771309890754,2.8888586509316996,field_out,Out
2022,Post-Statcast (2022 MVP),4,1,2,-0.4510937768409313,2.361843491367504,single,Hit
2022,Post-Statcast (2022 MVP),2,2,3,0.1395880155512953,3.18540477211479,field_out,Out
2022,Post-Statcast (2022 MVP),7,1,1,-0.6473516061098539,1.717244733809652,single,Hit
2022,Post-Statcast (2022 MVP),8,2,1,0.05669380441752639,2.0876620995765083,single,Hit
2022,Post-Statcast (2022 MVP),6,3,2,0.7198127568611519,2.184817117598248,single,Hit
2022,Post-Statcast (2022 MVP),2,2,3,0.08001262431057582,2.9787784534839146,field_out,Out
2022,Post-Statcast (2022 MVP),2,2,3,0.08463808354437519,2.964203743391354,strikeout,Out
2022,Post-Statcast (2022 MVP),8,2,1,0.21708872525744824,1.7826460797299712,single,Hit
2022,Post-Statcast (2022 MVP),9,3,1,0.8244433420747623,1.6719638284210785,single,Hit
2022,Post-Statcast (2022 MVP),4,1,2,-0.5809731963467845,2.617954922296695,single,Hit
2022,Post-Statcast (2022 MVP),7,1,1,-0.3755318490157859,2.045432368630301,field_out,Out
2022,Post-Statcast (2022 MVP),8,2,1,-0.05661199226367075,1.8309738685202257,double,Hit
2022,Post-Statcast (2022 MVP),1,1,3,-0.5879976859267395,3.343165629574054,strikeout,Out
2022,Post-Statcast (2022 MVP),2,2,3,-0.07186577772705394,3.103357553916444,single,Hit
2022,Post-Statcast (2022 MVP),9,3,1,0.3929992936340544,1.658006373116374,strikeout,Out
2022,Post-Statcast (2022 MVP),4,1,2,-0.6863094792836384,2.576989274686456,field_out,Out
2022,Post-Statcast (2022 MVP),4,1,2,-0.5723143730992677,2.7784232321742013,field_out,Out
2022,Post-Statcast (2022 MVP),4,1,2,-0.582625763594493,2.6359600755174335,field_out,Out
2022,Post-Statcast (2022 MVP),6,3,2,0.5411791732812181,2.7286515103622597,double,Hit
2022,Post-Statcast (2022 MVP),4,1,2,-0.6267348933128948,2.7010939819509026,single,Hit
2022,Post-Statcast (2022 MVP),8,2,1,0.2578560085696637,2.057316684486688,field_out,Out
2022,Post-Statcast (2022 MVP),9,3,1,0.5271956006259738,1.7816475525190176,field_out,Out
2022,Post-Statcast (2022 MVP),3,3,3,0.33842099732761255,3.281719032879741,single,Hit
2022,Post-Statcast (2022 MVP),4,1,2,-0.4275683091184208,2.7259110413868486,single,Hit
2022,Post-Statcast (2022 MVP),2,2,3,0.21516926014060428,2.9368050183053747,field_out,Out
2022,Post-Statcast (2022 MVP),7,1,1,-0.4095621813123496,1.919295215087819,strikeout,Out
2022,Post-Statcast (2022 MVP),5,2,2,-0.1444015388055393,2.582727353020614,double,Hit
2022,Post-Statcast (2022 MVP),4,1,2,-0.7087014602228501,2.2289686008393232,field_out,Out
2022,Post-Statcast (2022 MVP),4,1,2,-0.4011409465892877,2.5903932878991944,field_error,Out
2022,Post-Statcast (2022 MVP),7,1,1,-0.8126439440374046,1.8273999117635904,strikeout,Out
2022,Post-Statcast (2022 MVP),2,2,3,-0.21589078706216697,3.117981280970895,field_out,Out
2022,Post-Statcast (2022 MVP),1,1,3,-0.5637630218298108,3.044897019216291,field_out,Out
2022,Post-Statcast (2022 MVP),9,3,1,0.5288723378716735,2.101271644454262,field_out,Out
2022,Post-Statcast (2022 MVP),5,2,2,0.00844338243194087,2.2162055606997244,field_out,Out
2022,Post-Statcast (2022 MVP),7,1,1,-0.3719782006865511,1.9387601306969309,field_out,Out
2022,Post-Statcast (2022 MVP),7,1,1,-0.2882577185401576,2.1558555951135747,field_out,Out
2022,Post-Statcast (2022 MVP),7,1,1,-0.7773797107634504,1.6503004337543792,field_out,Out
2022,Post-Statcast (2022 MVP),2,2,3,0.25470455368792755,3.1161401157283,field_out,Out
2022,Post-Statcast (2022 MVP),5,2,2,-0.13774625962812936,2.7913276546833763,field_out,Out
2022,Post-Statcast (2022 MVP),6,3,2,0.40711078213803353,2.3327849505352303,strikeout,Out
2022,Post-Statcast (2022 MVP),4,1,2,-0.8120528888894475,2.6187964527851904,field_out,Out
2022,Post-Statcast (2022 MVP),6,3,2,0.34886896000399154,2.553693069948051,strikeout,Out
2022,Post-Statcast (2022 MVP),8,2,1,-0.14567764993427956,1.617008007306198,field_out,Out
2022,Post-Statcast (2022 MVP),9,3,1,0.35894472805694544,1.6115083375234556,grounded_into_double_play,Out
2022,Post-Statcast (2022 MVP),5,2,2,-0.2099501726644976,2.7995418809448296,field_out,Out
2022,Post-Statcast (2022 MVP),7,1,1,-0.49055180986053815,1.840261778660475,single,Hit
2022,Post-Statcast (2022 MVP),4,1,2,-0.3925967267416189,2.2426582968408297,single,Hit
2022,Post-Statcast (2022 MVP),6,3,2,0.3609454738014124,2.6419614011524546,strikeout,Out
2022,Post-Statcast (2022 MVP),2,2,3,0.03534744346330176,3.4873377713787517,field_out,Out
2022,Post-Statcast (2022 MVP),9,3,1,0.6063985115295958,1.979656207059182,single,Hit
2022,Post-Statcast (2022 MVP),3,3,3,0.6640982800496822,3.0684365273263245,field_out,Out
2022,Post-Statcast (2022 MVP),4,1,2,-0.7168317545030328,2.4446755975483274,field_out,Out
2022,Post-Statcast (2022 MVP),4,1,2,-0.8255892956587713,2.7124450781057208,field_out,Out
2022,Post-Statcast (2022 MVP),4,1,2,-0.6280304260892693,2.6919789235568303,field_out,Out
2022,Post-Statcast (2022 MVP),2,2,3,-0.1711726841837495,2.967879306878684,home_run,Hit
2022,Post-Statcast (2022 MVP),1,1,3,-0.600707896687684,3.4176620325930487,strikeout,Out
2022,Post-Statcast (2022 MVP),7,1,1,-0.4903125692693424,1.4869053010874234,field_out,Out
2022,Post-Statcast (2022 MVP),6,3,2,0.3904593149694152,2.340858868622505,field_out,Out
2022,Post-Statcast (2022 MVP),5,2,2,0.02724005713721333,2.39910916928252,double,Hit
2022,Post-Statcast (2022 MVP),5,2,2,0.04368950978814925,2.248755878084164,home_run,Hit
2022,Post-Statcast (2022 MVP),7,1,1,-0.3630694328751919,1.951189937054442,force_out,Out
2022,Post-Statcast (2022 MVP),8,2,1,0.02050886788630995,1.9690265228639263,strikeout,Out
