year,era,zone,x,y,plate_x,plate_z,pitch_type,description,outcome
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.3386634602121892,2.62699029986705,SI,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.5723017284245842,2.2344755289525864,FC,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.4178280563910194,2.7662799357965433,FF,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.3042806854982948,2.1092861053528953,CU,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),3,3,3,0.4058462648325287,4.3201655097330605,FF,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),2,2,3,0.14883065150698593,3.6750145625163544,FF,swinging_strike,Whiff (Miss)
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,0.2046286603049261,2.4618441333815335,CH,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),1,1,3,-0.3595815686468453,3.124220767566555,CH,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),7,1,1,-0.5736233485802649,2.213293394987387,SI,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.3881382085498928,2.844307785982897,FF,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),7,1,1,-0.4773525144583417,1.8139463530321416,CU,swinging_strike,Whiff (Miss)
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.4870673082232937,1.5891324601278547,CU,swinging_strike,Whiff (Miss)
2014,Pre-Statcast (2014 MVP Runner-Up),1,1,3,-0.5274137776504805,3.3858348613071207,CU,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.4451815702516704,2.6305402276199654,CU,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),7,1,1,-0.6805392636538012,1.7278212720151276,SI,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.7164424601172474,2.6415083266255652,SI,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),2,2,3,0.2531894779450562,3.2786160889372464,FF,swinging_strike,Whiff (Miss)
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,-0.15321122690462283,2.413021779846684,FC,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),1,1,3,-0.7953327955501407,3.7746201219899422,SI,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),2,2,3,0.2438600074369794,3.295007530029182,FF,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.794006355826968,2.6939708360052235,FC,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.4468892889381266,2.803481265729518,FC,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),3,3,3,0.7860718163182319,3.7788990375853566,FC,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.4876822615839307,1.85121695673874,CH,foul,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,0.11643653936577868,2.8581914147420946,CU,swinging_strike,Whiff (Miss)
2014,Pre-Statcast (2014 MVP Runner-Up),9,3,1,0.5357482030705862,2.057056990446493,FF,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),2,2,3,0.02552294699972626,3.437800395729117,FC,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),4,1,2,-0.4337000131244508,2.4285119007532354,SL,hit_into_play,Contact / Foul
2014,Pre-Statcast (2014 MVP Runner-Up),5,2,2,0.0157992399527718,2.8495766777297526,SL,swinging_strike,Whiff (Miss)
