year,era,zone,x,y,plate_x,plate_z,events,outcome
2017,Post-Statcast (2017 MVP),7,1,1,-0.3882369756803879,1.7876040463764444,home_run,Hit
2017,Post-Statcast (2017 MVP),6,3,2,0.41067608712775705,2.593681192346599,field_out,Out
2017,Post-Statcast (2017 MVP),8,2,1,0.2647211179441249,1.8989767293185376,strikeout,Out
2017,Post-Statcast (2017 MVP),6,3,2,0.46540690442174215,2.4076425069391867,field_out,Out
2017,Post-Statcast (2017 MVP),8,2,1,-0.1157625362989827,2.2021562755952457,field_out,Out
2017,Post-Statcast (2017 MVP),3,3,3,0.3838250920942754,3.465883869270204,strikeout,Out
2017,Post-Statcast (2017 MVP),6,3,2,0.45867603302931714,3.1118768015732328,strikeout,Out
2017,Post-Statcast (2017 MVP),9,3,1,0.4679163766432554,2.302157801447756,single,Hit
2017,Post-Statcast (2017 MVP),9,3,1,0.560193516597002,1.9962336064850488,single,Hit
2017,Post-Statcast (2017 MVP),7,1,1,-0.30457136562983356,1.8332983988111824,strikeout,Out
2017,Post-Statcast (2017 MVP),7,1,1,-0.6255768285512571,2.092686845951275,single,Hit
2017,Post-Statcast (2017 MVP),4,1,2,-0.6653111947288913,2.581167296712385,field_out,Out
2017,Post-Statcast (2017 MVP),8,2,1,-0.07725029214541076,2.117492562807884,field_out,Out
2017,Post-Statcast (2017 MVP),9,3,1,0.569723172110981,2.035183534498523,single,Hit
2017,Post-Statcast (2017 MVP),9,3,1,0.7801262939991902,2.1000632490172353,strikeout,Out
2017,Post-Statcast (2017 MVP),1,1,3,-0.5742187476171889,3.7508865385229697,strikeout,Out
2017,Post-Statcast (2017 MVP),9,3,1,0.7597025149967066,1.955256479948721,field_out,Out
2017,Post-Statcast (2017 MVP),6,3,2,0.8036447184364117,2.494457491723634,field_out,Out
2017,Post-Statcast (2017 MVP),8,2,1,0.21934126862323433,2.3141322801072257,field_out,Out
2017,Post-Statcast (2017 MVP),5,2,2,0.07243852654778715,2.598080061800608,field_out,Out
2017,Post-Statcast (2017 MVP),8,2,1,-0.00959089194995987,2.0504520285212564,double,Hit
2017,Post-Statcast (2017 MVP),8,2,1,0.1374092217141187,1.941570791908429,field_out,Out
2017,Post-Statcast (2017 MVP),7,1,1,-0.5693471419541396,2.3243384879406364,field_out,Out
