year,era,zone,x,y,plate_x,plate_z,events,outcome
2014,Pre-Statcast (2014 MVP),9,3,1,0.6123446954284085,2.009686231239587,field_out,Out
2014,Pre-Statcast (2014 MVP),3,3,3,0.35488558392065817,3.144554998519916,strikeout,Out
2014,Pre-Statcast (2014 MVP),6,3,2,0.45523139272839974,2.256021870015479,force_out,Out
2014,Pre-Statcast (2014 MVP),4,1,2,-0.5632531405597898,2.487352391094366,single,Hit
2014,Pre-Statcast (2014 MVP),6,3,2,0.3142709228342928,2.5681612742355497,strikeout,Out
2014,Pre-Statcast (2014 MVP),4,1,2,-0.6344437881774527,2.384736364710573,single,Hit
2014,Pre-Statcast (2014 MVP),5,2,2,0.25204839657054046,2.4778218876867752,force_out,Out
2014,Pre-Statcast (2014 MVP),1,1,3,-0.5876271428733999,3.5102444011668963,strikeout,Out
2014,Pre-Statcast (2014 MVP),9,3,1,0.7914244057701797,2.1299579126098926,strikeout,Out
2014,Pre-Statcast (2014 MVP),6,3,2,0.5574350201565893,2.528061364896897,home_run,Hit
2014,Pre-Statcast (2014 MVP),9,3,1,0.35112244407136656,1.931809488949635,field_out,Out
2014,Pre-Statcast (2014 MVP),5,2,2,-0.26750472378142054,2.6180238346282794,double,Hit
2014,Pre-Statcast (2014 MVP),1,1,3,-0.7419036530288983,3.5713233138613747,strikeout,Out
2014,Pre-Statcast (2014 MVP),8,2,1,-0.08654319896943571,2.2380407778336213,single,Hit
2014,Pre-Statcast (2014 MVP),5,2,2,0.16739340024500682,2.3344980783705935,home_run,Hit
2014,Pre-Statcast (2014 MVP),5,2,2,-0.02606210617303267,2.7477828450763204,field_out,Out
2014,Pre-Statcast (2014 MVP),7,1,1,-0.688278011623682,1.892920845525261,single,Hit
2014,Pre-Statcast (2014 MVP),1,1,3,-0.4910215479120773,3.4240719518012437,field_out,Out
2014,Pre-Statcast (2014 MVP),2,2,3,0.1989716250367016,3.2899164983674662,strikeout,Out
2014,Pre-Statcast (2014 MVP),8,2,1,-0.04245434555201299,1.6977519011618885,field_out,Out
2014,Pre-Statcast (2014 MVP),4,1,2,-0.6231861098992357,2.859963619469506,strikeout,Out
2014,Pre-Statcast (2014 MVP),2,2,3,-0.1561749496016338,3.07394375248197,field_out,Out
2014,Pre-Statcast (2014 MVP),7,1,1,-0.3890421236654017,2.065439477600786,double,Hit
2014,Pre-Statcast (2014 MVP),8,2,1,0.04203455534135764,1.9290526800160104,home_run,Hit
2014,Pre-Statcast (2014 MVP),9,3,1,0.572000450252397,1.8537816851525628,field_out,Out
2014,Pre-Statcast (2014 MVP),7,1,1,-0.3457679902010622,2.0193882696442285,double,Hit
2014,Pre-Statcast (2014 MVP),7,1,1,-0.5215337282701747,1.9680067212274872,field_out,Out
2014,Pre-Statcast (2014 MVP),2,2,3,-0.2042064316495137,3.1102201131776264,field_out,Out
2014,Pre-Statcast (2014 MVP),7,1,1,-0.5437146852170219,2.2434762946998266,home_run,Hit
2014,Pre-Statcast (2014 MVP),8,2,1,0.00941615711433568,1.978214693069377,single,Hit
2014,Pre-Statcast (2014 MVP),6,3,2,0.4214675890636279,2.618536558665608,field_out,Out
2014,Pre-Statcast (2014 MVP),7,1,1,-0.6407101076031858,1.711554559587757,home_run,Hit
2014,Pre-Statcast (2014 MVP),8,2,1,0.2437698659991344,2.144188190226536,double,Hit
2014,Pre-Statcast (2014 MVP),5,2,2,0.21350183224461144,2.420852217910861,single,Hit
2014,Pre-Statcast (2014 MVP),4,1,2,-0.8057830218045656,2.6959828310650726,strikeout,Out
2014,Pre-Statcast (2014 MVP),9,3,1,0.41786168579798055,1.9024064299685164,field_out,Out
2014,Pre-Statcast (2014 MVP),5,2,2,-0.22212370937232032,2.448970094544761,field_out,Out
2014,Pre-Statcast (2014 MVP),6,3,2,0.621578443011437,2.324412815344018,field_out,Out
2014,Pre-Statcast (2014 MVP),4,1,2,-0.5909993181270948,2.694370343104282,field_out,Out
2014,Pre-Statcast (2014 MVP),8,2,1,-1.830619245013e-5,1.944152559334006,double,Hit
2014,Pre-Statcast (2014 MVP),9,3,1,0.6685181897084658,2.130056699475074,field_out,Out
2014,Pre-Statcast (2014 MVP),4,1,2,-0.8264677394483376,2.3234383559012968,force_out,Out
2014,Pre-Statcast (2014 MVP),7,1,1,-0.5941716173433653,2.081906802579609,field_out,Out
2014,Pre-Statcast (2014 MVP),9,3,1,0.4882836717347376,1.816160067125408,double,Hit
2014,Pre-Statcast (2014 MVP),4,1,2,-0.6172385721975243,2.644007459853447,field_out,Out
2014,Pre-Statcast (2014 MVP),9,3,1,0.46388673873809994,2.217547499618168,double,Hit
2014,Pre-Statcast (2014 MVP),7,1,1,-0.731419534141101,1.535908134941525,field_out,Out
2014,Pre-Statcast (2014 MVP),2,2,3,0.1914494312805803,3.0751429435706945,field_out,Out
2014,Pre-Statcast (2014 MVP),7,1,1,-0.48179059651732337,1.751050123893971,single,Hit
2014,Pre-Statcast (2014 MVP),1,1,3,-0.46414906401417666,3.015211612525242,field_out,Out
2014,Pre-Statcast (2014 MVP),5,2,2,0.12176888769023098,2.93033697308695,strikeout,Out
2014,Pre-Statcast (2014 MVP),6,3,2,0.6707866048742139,2.7766693855376645,field_out,Out
2014,Pre-Statcast (2014 MVP),8,2,1,-0.04665782254643913,1.5368701536361018,field_out,Out
2014,Pre-Statcast (2014 MVP),9,3,1,0.4023424359972979,1.9613913135691008,single,Hit
2014,Pre-Statcast (2014 MVP),2,2,3,-0.0853331382323661,3.7188267415160303,strikeout,Out
2014,Pre-Statcast (2014 MVP),8,2,1,0.1609516266262725,2.178933353162795,double,Hit
2014,Pre-Statcast (2014 MVP),6,3,2,0.4374233854046228,2.8527068214582245,field_out,Out
2014,Pre-Statcast (2014 MVP),8,2,1,-0.21439214085874464,1.705575303085828,triple,Hit
2014,Pre-Statcast (2014 MVP),7,1,1,-0.5105398130501042,1.7920106376622624,home_run,Hit
2014,Pre-Statcast (2014 MVP),6,3,2,0.7467289793069877,2.6464719099566074,strikeout,Out
2014,Pre-Statcast (2014 MVP),4,1,2,-0.3406669000300748,2.4519106754924556,single,Hit
2014,Pre-Statcast (2014 MVP),4,1,2,-0.6633204663056576,2.80384688687788,field_out,Out
2014,Pre-Statcast (2014 MVP),8,2,1,0.05187046602701728,2.063532647509745,strikeout,Out
2014,Pre-Statcast (2014 MVP),5,2,2,0.16566088810110546,2.6534008658123613,single,Hit
2014,Pre-Statcast (2014 MVP),9,3,1,0.8095675009792911,1.9870059349214215,strikeout,Out
2014,Pre-Statcast (2014 MVP),8,2,1,0.08742633934066013,1.9914963536738977,field_out,Out
2014,Pre-Statcast (2014 MVP),9,3,1,0.537283903472424,1.817423308568887,field_out,Out
2014,Pre-Statcast (2014 MVP),8,2,1,-0.26430795312557276,1.9085308206419636,single,Hit
2014,Pre-Statcast (2014 MVP),7,1,1,-0.3786602162691799,1.6159098487137913,field_out,Out
2014,Pre-Statcast (2014 MVP),5,2,2,-0.1433741182354653,2.4733650962560976,double,Hit
2014,Pre-Statcast (2014 MVP),9,3,1,0.6182373450874653,1.8206204174117844,strikeout,Out
2014,Pre-Statcast (2014 MVP),9,3,1,0.27858033797375054,2.1035312401949033,grounded_into_double_play,Out
2014,Pre-Statcast (2014 MVP),5,2,2,-0.24119824155990133,2.700995452137572,field_out,Out
2014,Pre-Statcast (2014 MVP),7,1,1,-0.41292899340381695,2.0511318248419643,home_run,Hit
2014,Pre-Statcast (2014 MVP),9,3,1,0.3246664048206225,1.7615152111615158,single,Hit
2014,Pre-Statcast (2014 MVP),5,2,2,-0.1746631565561836,2.541366190253596,field_out,Out
2014,Pre-Statcast (2014 MVP),9,3,1,0.5716930199613208,1.8574133040528416,single,Hit
2014,Pre-Statcast (2014 MVP),6,3,2,0.5684535947137388,2.416100288481018,field_out,Out
2014,Pre-Statcast (2014 MVP),8,2,1,0.08612447226967701,1.785996913564615,field_out,Out
2014,Pre-Statcast (2014 MVP),1,1,3,-0.7315761258189426,3.1678728702769425,strikeout,Out
2014,Pre-Statcast (2014 MVP),5,2,2,0.07891487854013324,2.9207006528066177,single,Hit
2014,Pre-Statcast (2014 MVP),4,1,2,-0.6086571510475058,2.5672004367302943,strikeout,Out
2014,Pre-Statcast (2014 MVP),6,3,2,0.803102953368761,2.406188508055932,strikeout,Out
2014,Pre-Statcast (2014 MVP),8,2,1,0.20170422785979017,1.7627013844009158,field_out,Out
2014,Pre-Statcast (2014 MVP),3,3,3,0.34747818189027124,3.466809065602694,strikeout,Out
2014,Pre-Statcast (2014 MVP),8,2,1,-0.01495587533481882,2.082223453471926,field_error,Out
2014,Pre-Statcast (2014 MVP),7,1,1,-0.8049479468588849,2.1149787708760113,home_run,Hit
2014,Pre-Statcast (2014 MVP),8,2,1,-0.15151722286609792,2.0597725386217847,field_out,Out
2014,Pre-Statcast (2014 MVP),5,2,2,0.02911787212286332,2.543625104327659,triple,Hit
2014,Pre-Statcast (2014 MVP),9,3,1,0.6244124340091624,1.621740613627919,fielders_choice,Out
2014,Pre-Statcast (2014 MVP),1,1,3,-0.4938184472077102,3.3679115549796816,strikeout,Out
2014,Pre-Statcast (2014 MVP),5,2,2,-0.112664568243953,2.648824908061245,single,Hit
2014,Pre-Statcast (2014 MVP),9,3,1,0.6909395454026637,2.101273896562647,field_out,Out
2014,Pre-Statcast (2014 MVP),6,3,2,0.799690474324714,2.2825240664889943,double,Hit
2014,Pre-Statcast (2014 MVP),5,2,2,0.22899191839333133,2.5124685082180047,field_out,Out
2014,Pre-Statcast (2014 MVP),6,3,2,0.6027924779905298,2.836569764073292,field_out,Out
2014,Pre-Statcast (2014 MVP),3,3,3,0.3925785346968051,3.144245853291263,strikeout,Out
2014,Pre-Statcast (2014 MVP),2,2,3,-0.06254893861960933,3.052795557410053,strikeout,Out
2014,Pre-Statcast (2014 MVP),6,3,2,0.7500710808214583,2.930733484016825,strikeout,Out
2014,Pre-Statcast (2014 MVP),6,3,2,0.39132687962502577,2.3257919845630584,double,Hit
2014,Pre-Statcast (2014 MVP),7,1,1,-0.7376850291739476,1.9387909070155576,field_out,Out
2014,Pre-Statcast (2014 MVP),4,1,2,-0.5548686547033779,2.456890744735655,grounded_into_double_play,Out
2014,Pre-Statcast (2014 MVP),1,1,3,-0.7132201248421493,3.437236095360015,strikeout,Out
2014,Pre-Statcast (2014 MVP),9,3,1,0.3845266703478011,2.1578472585442325,strikeout,Out
2014,Pre-Statcast (2014 MVP),5,2,2,0.10109950293807524,2.6248466146085296,home_run,Hit
2014,Pre-Statcast (2014 MVP),3,3,3,0.29294859661792894,3.0105038664190644,field_out,Out
2014,Pre-Statcast (2014 MVP),5,2,2,-0.23849022039594364,2.83900168356541,field_out,Out
2014,Pre-Statcast (2014 MVP),7,1,1,-0.6331275568025441,1.6184022637211504,field_out,Out
2014,Pre-Statcast (2014 MVP),8,2,1,0.1386133028444676,1.7927161002135277,field_out,Out
2014,Pre-Statcast (2014 MVP),6,3,2,0.5498667807452223,2.3458831062683325,field_out,Out
2014,Pre-Statcast (2014 MVP),1,1,3,-0.6886428152896431,2.998417729380938,field_out,Out
2014,Pre-Statcast (2014 MVP),9,3,1,0.5599392044831377,2.050468054065963,field_out,Out
2014,Pre-Statcast (2014 MVP),6,3,2,0.5036563167066304,2.3620706802668283,strikeout,Out
2014,Pre-Statcast (2014 MVP),7,1,1,-0.708596768434865,2.007234963034834,field_out,Out
2014,Pre-Statcast (2014 MVP),7,1,1,-0.6251169941210277,1.7392515139088784,strikeout,Out
2014,Pre-Statcast (2014 MVP),5,2,2,0.27501443294534156,2.6845108970829163,strikeout,Out
2014,Pre-Statcast (2014 MVP),6,3,2,0.4864299124992837,2.954181597448142,strikeout,Out
2014,Pre-Statcast (2014 MVP),3,3,3,0.4234508518660349,3.597646884080717,strikeout,Out
2014,Pre-Statcast (2014 MVP),4,1,2,-0.7684619014399021,2.457163956917636,field_out,Out
2014,Pre-Statcast (2014 MVP),9,3,1,0.8205016278795202,1.6947178577713498,field_out,Out
2014,Pre-Statcast (2014 MVP),6,3,2,0.4645808960520159,2.53869348568883,strikeout,Out
2014,Pre-Statcast (2014 MVP),5,2,2,-0.19435966580315145,2.3771468929459045,strikeout,Out
2014,Pre-Statcast (2014 MVP),6,3,2,0.3614424798919389,2.4515031460004773,double,Hit
2014,Pre-Statcast (2014 MVP),9,3,1,0.7679719725227127,2.0304782770941783,field_out,Out
2014,Pre-Statcast (2014 MVP),9,3,1,0.6157551528973997,2.191333628835602,single,Hit
2014,Pre-Statcast (2014 MVP),8,2,1,-0.22295928855376013,1.688764342770663,field_out,Out
2014,Pre-Statcast (2014 MVP),9,3,1,0.6185737747785462,1.7930165456930287,triple,Hit
2014,Pre-Statcast (2014 MVP),4,1,2,-0.7679352475773851,2.641214046614925,strikeout,Out
2014,Pre-Statcast (2014 MVP),6,3,2,0.4696706519853074,2.3396372582610847,single,Hit
2014,Pre-Statcast (2014 MVP),6,3,2,0.797168624949489,2.4088613532944794,single,Hit
2014,Pre-Statcast (2014 MVP),8,2,1,0.16957520169848803,2.059246002150288,strikeout,Out
2014,Pre-Statcast (2014 MVP),8,2,1,-0.20190414460192685,2.1884768187913406,single,Hit
2014,Pre-Statcast (2014 MVP),2,2,3,-0.16810879310363816,3.1456934755048014,strikeout,Out
2014,Pre-Statcast (2014 MVP),1,1,3,-0.5343200401956274,3.0986440120612047,strikeout,Out
2014,Pre-Statcast (2014 MVP),5,2,2,0.1954549823896931,2.641281772427612,field_out,Out
2014,Pre-Statcast (2014 MVP),8,2,1,-0.11324571240807768,1.6320457705510734,single,Hit
2014,Pre-Statcast (2014 MVP),8,2,1,0.05125662633402128,1.819085453808289,single,Hit
2014,Pre-Statcast (2014 MVP),6,3,2,0.8097156173263625,2.464287619364268,strikeout,Out
2014,Pre-Statcast (2014 MVP),1,1,3,-0.7275445853961575,3.3691847531834096,strikeout,Out
2014,Pre-Statcast (2014 MVP),7,1,1,-0.5467724008806805,1.9054359478446392,field_error,Out
2014,Pre-Statcast (2014 MVP),8,2,1,-0.10944167317824838,1.7759525451779583,single,Hit
2014,Pre-Statcast (2014 MVP),9,3,1,0.6356399508166293,1.8946229982851357,strikeout,Out
2014,Pre-Statcast (2014 MVP),7,1,1,-0.7069897739391178,1.970597475907043,single,Hit
2014,Pre-Statcast (2014 MVP),9,3,1,0.6627916242412863,2.1525804444319188,field_out,Out
2014,Pre-Statcast (2014 MVP),1,1,3,-0.5739441490034985,3.653192167675144,strikeout,Out
2014,Pre-Statcast (2014 MVP),9,3,1,0.39942231574838866,2.0318399898401145,field_out,Out
2014,Pre-Statcast (2014 MVP),9,3,1,0.594821287708424,2.103853106182282,strikeout,Out
2014,Pre-Statcast (2014 MVP),2,2,3,0.19228912499223028,3.537536910266426,strikeout,Out
2014,Pre-Statcast (2014 MVP),5,2,2,-0.00192214183572725,2.9831642953950257,strikeout,Out
2014,Pre-Statcast (2014 MVP),9,3,1,0.4787968738391124,1.9676494837199452,double,Hit
2014,Pre-Statcast (2014 MVP),4,1,2,-0.5466693330570727,2.6778990876200934,strikeout,Out
2014,Pre-Statcast (2014 MVP),6,3,2,0.3206287340564018,2.3621129933838363,field_out,Out
2014,Pre-Statcast (2014 MVP),1,1,3,-0.6843149594429176,3.3113102723838845,strikeout,Out
2014,Pre-Statcast (2014 MVP),9,3,1,0.4647181980916304,1.9312651599528068,single,Hit
2014,Pre-Statcast (2014 MVP),8,2,1,-0.2126319995923549,2.177676131846902,home_run,Hit
2014,Pre-Statcast (2014 MVP),5,2,2,-0.1536050671264051,2.7455593277518977,strikeout,Out
2014,Pre-Statcast (2014 MVP),8,2,1,0.15192245957558637,1.996767469458312,field_out,Out
2014,Pre-Statcast (2014 MVP),4,1,2,-0.4664055046870223,2.7897916445891027,strikeout,Out
2014,Pre-Statcast (2014 MVP),8,2,1,0.19512999481378737,1.7353867968315797,field_out,Out
2014,Pre-Statcast (2014 MVP),2,2,3,0.01613741171899607,2.973497584206389,strikeout,Out
2014,Pre-Statcast (2014 MVP),8,2,1,0.20213944681449192,1.5821567064141304,field_out,Out
2014,Pre-Statcast (2014 MVP),5,2,2,0.26674197901815844,2.3911257591709463,single,Hit
2014,Pre-Statcast (2014 MVP),8,2,1,-0.1277321625011072,2.1615461887736407,home_run,Hit
2014,Pre-Statcast (2014 MVP),8,2,1,-0.02969793886190763,1.9765505420787248,single,Hit
2014,Pre-Statcast (2014 MVP),8,2,1,-0.18052218448229307,1.7922720544195232,double,Hit
2014,Pre-Statcast (2014 MVP),4,1,2,-0.6383969024344842,2.8156937732240017,single,Hit
2014,Pre-Statcast (2014 MVP),6,3,2,0.6598689767356916,2.4339979500931923,field_out,Out
2014,Pre-Statcast (2014 MVP),4,1,2,-0.40441880703756855,2.2659733382148977,field_out,Out
2014,Pre-Statcast (2014 MVP),8,2,1,0.16145302016434185,1.7143029901470752,grounded_into_double_play,Out
2014,Pre-Statcast (2014 MVP),8,2,1,-0.137905694775578,2.1953849541998296,field_out,Out
2014,Pre-Statcast (2014 MVP),2,2,3,0.07658128826849908,3.1697593662813413,strikeout,Out
2014,Pre-Statcast (2014 MVP),9,3,1,0.5307126707090473,2.006864280717229,single,Hit
2014,Pre-Statcast (2014 MVP),1,1,3,-0.5345390142672651,3.01289338156817,strikeout,Out
2014,Pre-Statcast (2014 MVP),7,1,1,-0.6548732542709585,1.7027253331186696,force_out,Out
2014,Pre-Statcast (2014 MVP),7,1,1,-0.5820590988584871,1.872652208195144,force_out,Out
2014,Pre-Statcast (2014 MVP),9,3,1,0.5836104917569156,1.9013396803381064,field_out,Out
2014,Pre-Statcast (2014 MVP),7,1,1,-0.6158240304074913,1.5908321044680735,force_out,Out
2014,Pre-Statcast (2014 MVP),5,2,2,0.192918543770232,2.7019278054031552,single,Hit
2014,Pre-Statcast (2014 MVP),5,2,2,0.01091243384035711,2.3093272161171794,strikeout,Out
2014,Pre-Statcast (2014 MVP),2,2,3,0.22482245694238367,3.529389254399236,strikeout,Out
2014,Pre-Statcast (2014 MVP),9,3,1,0.3376206466806458,1.6650201429512883,strikeout,Out
2014,Pre-Statcast (2014 MVP),8,2,1,0.2340816792320347,2.027866282478802,single,Hit
2014,Pre-Statcast (2014 MVP),8,2,1,0.1632883121317168,1.529369161388689,strikeout,Out
2014,Pre-Statcast (2014 MVP),8,2,1,0.21764198789006373,2.15723547953052,single,Hit
2014,Pre-Statcast (2014 MVP),6,3,2,0.5745281614636364,2.8185742750323843,single,Hit
2014,Pre-Statcast (2014 MVP),7,1,1,-0.2900844192846792,1.6238386321915617,field_out,Out
2014,Pre-Statcast (2014 MVP),6,3,2,0.4972119848811481,2.519715554731967,field_out,Out
2014,Pre-Statcast (2014 MVP),4,1,2,-0.5718615442881837,2.32551849832123,field_out,Out
2014,Pre-Statcast (2014 MVP),7,1,1,-0.5393927875558673,1.811894960944676,double,Hit
2014,Pre-Statcast (2014 MVP),5,2,2,-0.00199799504704401,2.2566073867550536,triple,Hit
2014,Pre-Statcast (2014 MVP),8,2,1,-0.22736898807146777,1.7064861503758586,field_out,Out
2014,Pre-Statcast (2014 MVP),7,1,1,-0.4899558388470251,1.4823875213017998,field_out,Out
2014,Pre-Statcast (2014 MVP),7,1,1,-0.4840487181462143,2.0714521960676793,strikeout,Out
